season_id,episode_id,scene_id,utterance_id,speaker,transcript,emotion,character_entities,num_talked_about
s03,e21,c09,u026,Ross Geller,"Sorry. 'Cause umm, I think this will make you a little more sophisticated.",Joyful,"['Ross Geller', 'Rachel Green']",2
s03,e21,c10,u004,Monica Geller,"Hey, guess what I'm doing tonight.",Joyful,['Monica Geller'],1
s03,e21,c10,u006,Monica Geller,I'm checking out the restaurant with Pete.,Joyful,"['Monica Geller', 'Peter Becker']",2
s03,e21,c10,u007,Phoebe Buffay,"Ohh, Monica, I am so excited for you.",Joyful,"['Monica Geller', 'Phoebe Buffay', 'Monica Geller']",3
s03,e21,c10,u008,Monica Geller,I know.,Neutral,['Monica Geller'],1
s03,e21,c10,u009,Phoebe Buffay,"Ooh, I have to tell you something.",Neutral,"['Phoebe Buffay', 'Monica Geller']",2
s03,e21,c10,u011,Phoebe Buffay,But I can't tell you.,Powerful,"['Phoebe Buffay', 'Monica Geller']",2
s03,e21,c10,u012,Monica Geller,"Okay, but wouldn't it be easier if you had to tell me something that you could tell me.",Peaceful,"['Non-Entity', 'Phoebe Buffay', 'Monica Geller', 'Phoebe Buffay', 'Monica Geller']",5
s03,e21,c10,u013,Phoebe Buffay,"Well, sure in a perfect world. But, no, I promised I wouldn't tell, and I swore to like all my gods.",Peaceful,"['Phoebe Buffay', 'Phoebe Buffay', 'Phoebe Buffay', 'Phoebe Buffay']",4
s03,e21,c10,u014,Monica Geller,Okay. Does it have to do with Ross and Rachel?,Scared,"['Non-Entity', 'Ross Geller', 'Rachel Green']",3
s03,e21,c10,u016,Monica Geller,Does it have to do with Joey?,Scared,"['Non-Entity', 'Joey Tribbiani']",2
s03,e21,c10,u018,Monica Geller,Does it have to do with-with Chandler and that sock that he keeps by his bed?,Scared,"['Non-Entity', 'Chandler Bing', 'Chandler Bing', 'Chandler Bing']",4
s03,e21,c10,u019,Phoebe Buffay,"No, but let's come back to that later!",Powerful,"['Phoebe Buffay', 'Monica Geller']",2
s03,e21,c11,u002,Ross Geller,"There you go! Good enough for your party, huh?",No emotion available,['Rachel Green'],1
s03,e21,c11,u006,Rachel Green,"Sure, I'll just sit next to the trans-sexual from purchasing.",No emotion available,['Rachel Green'],1
s03,e21,c11,u007,Ross Geller,"Okay, come on! All right, I gotta go! So good luck at the party. Okay?",No emotion available,['Ross Geller'],1
s03,e21,c11,u008,Rachel Green,"Oh wait, Ross, would you just stay and help me get dressed?",No emotion available,"['Ross Geller', 'Ross Geller', 'Rachel Green']",3
s03,e21,c11,u012,Rachel Green,I don't want you to see me naked!,No emotion available,"['Rachel Green', 'Ross Geller', 'Rachel Green']",3
s03,e21,c11,u013,Ross Geller,"Rachel, I've seen you naked a million times. I ate hot fudge off you naked. Remember, I-I sucked that mini-marshmallow out of your belly button?",No emotion available,"['Ross Geller', 'Rachel Green']",2
s03,e21,c11,u015,Ross Geller,"Rach, y'know I can see you naked any time I want.",No emotion available,"['Rachel Green', 'Ross Geller', 'Rachel Green']",3
s03,e21,c11,u019,Ross Geller,"Ah, I'm sorry.",No emotion available,['Ross Geller'],1
s03,e21,c11,u020,Rachel Green,Come on! I don't want you thinking of me like that any more!,No emotion available,"['Rachel Green', 'Ross Geller', 'Rachel Green']",3
s03,e21,c11,u021,Ross Geller,"Ahh, sorry, nothing you can do about it. It's one of my ah, rights as the ex-boyfriend. Oop, oh yeah!",No emotion available,"['Non-Entity', 'Ross Geller']",2
s03,e21,c11,u022,Rachel Green,Stop it! Cut it out! Cut it out!,No emotion available,['Non-Entity'],1
s03,e21,c11,u024,Rachel Green,Rosss...,No emotion available,['Ross Geller'],1
s03,e21,c11,u025,Ross Geller,"Come on, would you grow up? It's no big deal.",No emotion available,['Non-Entity'],1
s03,e21,c11,u027,Ross Geller,Yowzah!!!,No emotion available,['Non-Entity'],1
s03,e21,c11,u028,Rachel Green,"O-kay!! See what you did, I'm gonna be doing it by myself now. Okay?",No emotion available,"['Ross Geller', 'Rachel Green', 'Non-Entity', 'Rachel Green']",4
s03,e21,c11,u039,Ross Geller,Rach?,No emotion available,['Rachel Green'],1
s03,e21,c11,u042,Rachel Green,"Okay, I do.",No emotion available,['Rachel Green'],1
s03,e21,c11,u044,Rachel Green,I really do.,No emotion available,['Rachel Green'],1
s03,e21,c11,u045,Ross Geller,"Okay, I'm gonna get your coat and then I'll-I'll put you in a cab.",No emotion available,"['Ross Geller', 'Rachel Green', 'Ross Geller', 'Ross Geller', 'Rachel Green']",5
s03,e21,c11,u046,Rachel Green,"Okay. Oh wait, wait-wait, you're not gonna come with me?",No emotion available,"['Ross Geller', 'Rachel Green']",2
s03,e21,c11,u047,Ross Geller,Of course I am. I just have to make a call.,No emotion available,['Ross Geller'],1
s03,e21,c11,u051,Ross Geller,"What?! I wh-, what's wrong?",No emotion available,['Ross Geller'],1
s03,e21,c11,u052,Rachel Green,"I'm sorry, I just can't go to the hospital lookin' like this.",No emotion available,"['Rachel Green', 'Rachel Green']",2
s03,e21,c12,u002,Monica Geller,Does it involve travel?,Neutral,['Non-Entity'],1
s03,e21,c12,u003,Phoebe Buffay,Noo!,Neutral,['Non-Entity'],1
s03,e21,c12,u004,Monica Geller,Does it involve clogs?,Neutral,['Non-Entity'],1
s03,e21,c12,u010,Monica Geller,"Okay, so it doesn't involve Ross or Rachel or Chandler or Joey. But, what about Pete?",Scared,['Peter Bekcer'],1
s03,e21,c12,u012,Monica Geller,What is it?! What about Pete?,Neutral,['Peter Becker'],1
s03,e21,c12,u013,Phoebe Buffay,I don't know!,Neutral,['Phoebe Buffay'],1
s03,e21,c12,u014,Monica Geller,"Okay, I feel like I'm talking to Lassie. All right, Phoebe would you just tell me!",Neutral,"['Phoebe Buffay', 'Phoebe Buffay', 'Monica Geller']",3
s03,e21,c12,u015,Phoebe Buffay,I can't!!,Neutral,['Phoebe Buffay'],1
s03,e21,c12,u016,Monica Geller,"Okay, I gotta go.",Neutral,['Monica Geller'],1
s03,e21,c12,u018,Monica Geller,"Okay, does it involve something to do with Pete's computer company?",Neutral,"['Non-Entity', 'Peter Becker']",2
s03,e21,c12,u019,Phoebe Buffay,"Oh, just go. You're never gonna get it!",Neutral,"['Monica Geller', 'Non-Entity']",2
s03,e21,c13,u006,Chandler Bing,"I did! But the store wouldn't take her back! So then I took her to the shelter, and you know what I found out?",Neutral,"[""Joey's chick""]",1
s03,e21,c13,u008,Chandler Bing,"If they can't find a home for her, they kill her! And I'm not gonna let that happen to little Yasmine!",Scared,"['Chandler Bing', '#OTHER#']",2
s03,e21,c13,u009,Joey Tribbiani,"Okay, good, good, good, 'cause, good, 'cause I was kinda having second thoughts too.",Joyful,['Joey Tribbiani'],1
s03,e21,c13,u010,Chandler Bing,Okay. And it's not just chicks y'know? It's all kinds of other animals!,Powerful,['Non-Entity'],1
s03,e21,c13,u011,Joey Tribbiani,"That's horrible! Well, you did the right thing man.",Powerful,"['Chandler Bing', 'Chandler Bing']",2
s03,e21,c13,u012,Chandler Bing,"Thanks, I'm glad you see it that way.",Joyful,"['Chandler Bing', 'Joey Tribbiani', 'Non-Entity']",3
s03,e21,c14,u003,Peter Becker,So you like it?,Joyful,"['Monica Geller', 'Non-Entity']",2
s03,e21,c14,u004,Monica Geller,"Oh, it is sooo perfect. Thank you so much.",Joyful,['Peter Becker'],1
s03,e21,c14,u005,Peter Becker,"Oh, you're welcome.",Joyful,['Monica Geller'],1
s03,e21,c14,u006,Monica Geller,Did you just smell my hair?,Scared,"['Peter Becker', 'Monica Geller']",2
s03,e21,c14,u010,Monica Geller,You still have feelings for me don't you?,Scared,"['Peter Becker', 'Monica Geller', 'Peter Becker']",3
s03,e21,c14,u011,Peter Becker,"Now, nooo! I'm just excited about the restaurant, that's all.",Joyful,['Peter Becker'],1
s03,e21,c14,u012,Monica Geller,Pete.,Powerful,['Peter Becker'],1
s03,e21,c14,u014,Monica Geller,"No, it's not bad. It's not bad at all. It's-it's really nice.",Joyful,['Non-Entity'],1
s03,e21,c14,u015,Peter Becker,"Look, the only who stands to get hurt is me. And I'm okay with that.",Peaceful,['Peter Becker'],1
s03,e21,c14,u016,Monica Geller,"You may be okay about getting hurt, but I am not okay with being the one who hurts you. That's why I can't take this job.",Joyful,['Monica Geller'],1
s03,e21,c14,u018,Monica Geller,"And well, we probably shouldn't see each other anymore. I'm sorry.",Sad,['Monica Geller'],1
s03,e21,c14,u019,Peter Becker,"Okay, yeah. I mean... If that's, if that's really what you want, okay.",Sad,['Peter Becker'],1
s03,e21,c14,u022,Peter Becker,I'm sorry things didn't work out...,Sad,['Peter Becker'],1
s03,e21,c15,u003,Ross Geller,"Rach, you can't look fat in an x-ray.",No emotion available,"['Rachel Green', 'Rachel Green']",2
s03,e21,c15,u006,Chandler Bing,"Okay! Now you stay out here, and you think about what you did!!",No emotion available,"[""Joey's duck"", ""Joey's duck"", ""Joey's duck""]",3
s03,e21,c15,u008,Chandler Bing,"That's a bad duck!!! How'd the thing go tonight, Ross?",No emotion available,['Ross Geller'],1
s03,e21,c15,u009,Ross Geller,"Oh, it was, nah, well....",No emotion available,['Non-Entity'],1
s03,e21,c15,u012,Chandler Bing,"Okay, now when you come back I hope you remember that, that chick is not a toy!",No emotion available,"[""Joey's duck"", 'Chandler Bing', ""Joey's duck""]",3
s03,e21,c15,u015,Ross Geller,"I was kinda, supposed to be on TV tonight for The Discovery Channel.",No emotion available,['Ross Geller'],1
s03,e21,c15,u018,Rachel Green,"Ross, why didn't you tell me that?",No emotion available,"['Ross Geller', 'Ross Geller', 'Rachel Green']",3
s03,e21,c15,u020,Rachel Green,I cannot believe you.,No emotion available,"['Rachel Green', 'Ross Geller']",2
s03,e21,c15,u022,Rachel Green,"That is the sweetest thing, I just....",No emotion available,['Rachel Green'],1
s03,e21,c15,u024,Ross Geller,You should get some sleep.,No emotion available,['Rachel Green'],1
s03,e21,c15,u026,Ross Geller,"So, I'll umm...",No emotion available,['Ross Geller'],1
s03,e21,c15,u027,Rachel Green,"Oh, I'm sorry I spoiled you're evening.",No emotion available,"['Rachel Green', 'Rachel Green', 'Ross Geller']",3
s03,e21,c15,u028,Ross Geller,"No, that's, no, as long as you're okay. So I'll ah, I'll see you tomorrow.",No emotion available,"['Ross Geller', 'Ross Geller', 'Rachel Green']",3
s03,e21,c15,u031,Rachel Green,See ya.,No emotion available,['Ross Geller'],1
s03,e21,c15,u033,Chandler Bing,What did you do?,No emotion available,['Ross Geller'],1
s03,e21,c16,u006,Joey Tribbiani,Are you sure?,Scared,['Chandler Bing'],1
s03,e21,c16,u007,Chandler Bing,I don't know. Should we try it?,Joyful,"['Joey Tribbiani', 'Chandler Bing', 'Non-Entity']",3
s03,e21,c16,u010,Chandler Bing,"See, I told you they don't swim.",Neutral,"['Chandler Bing', 'Joey Tribbiani', ""Joey's chick""]",3
s03,e21,c16,u011,Joey Tribbiani,Wait. Give him a minute.,Peaceful,"[""Joey's chick""]",1
s03,e21,c16,u012,Chandler Bing,"Noo! Oh, it's okay, it's okay, baby, baby, baby.",Scared,"['Non-Entity', 'Non-Entity', ""Joey's chick"", ""Joey's chick"", ""Joey's chick""]",5
s03,e22,c01,u002,Rachel Green,"Oh, Phoebe, are you still on hold? I was supposed to call my Dad back like two hours ago.",No emotion available,"['Rachel Green', 'Rachel Green', 'Leonard Green']",3
s03,e22,c01,u003,Phoebe Buffay,"Oh, yeah, he clipped on, he said call him as soon as you get a chance, he's at Flimby's.",No emotion available,"['#OTHER#', '#OTHER#', '#OTHER#', 'Rachel Green', '#OTHER#']",5
s03,e22,c01,u005,Phoebe Buffay,"Oh, yeah, that's the word I use when I can't remember the real thing.",No emotion available,['Phoebe Buffay'],1
s03,e22,c01,u007,Phoebe Buffay,"No! Rachel, that's what they want me to do. My warranty expires tomorrow, if I don't get through, they're not gonna fix my crappy, broken phone for free! We cannot let them win! It's us versus them!",No emotion available,"['Rachel Green', '#GENERAL#', 'Phoebe Buffay']",3
s03,e22,c01,u012,Chandler Bing,I had one.,No emotion available,"['Phoebe Buffay', 'Rachel Green', 'Chandler Bing']",3
s03,e22,c01,u013,Monica Geller,I need two. I'm bringing Pete. My boyfriend. I have a boyfriend now!,No emotion available,"['Monica Geller', 'Peter Becker']",2
s03,e22,c01,u014,Joey Tribbiani,"Two it is. Ross, how about you?",No emotion available,"['Ross Geller', 'Ross Geller']",2
s03,e22,c01,u015,Ross Geller,"Uh, yeah, I ah, I also need two.",No emotion available,"['Ross Geller', 'Ross Geller']",2
s03,e22,c01,u018,Ross Geller,"Uh, no, it's-it's just this person.",No emotion available,"['Non-Entity', 'Non-Entity', 'Cailin']",3
s03,e22,c01,u019,Phoebe Buffay,Like a date type person?,No emotion available,['Cailin'],1
s03,e22,c01,u020,Ross Geller,"Yeah, kinda. It's this woman from work. I hope that won't be too weird. Will it, Rach?",No emotion available,"['Non-Entity', 'Cailin']",2
s03,e22,c01,u022,Joey Tribbiani,But you said one.,No emotion available,['Joey Tribbiani'],1
s03,e22,c01,u023,Rachel Green,"I meant, me plus one!",No emotion available,"['Rachel Green', 'Rachel Green']",2
s03,e22,c01,u024,Joey Tribbiani,"Okay. Did ah, you guys mean you plus one?",No emotion available,"['Joey Tribbiani', 'Joey Tribbiani']",2
s03,e22,c01,u025,Ross Geller,"All right, I'll see you tonight.",No emotion available,"['Ross Geller', 'Ross Geller']",2
s03,e22,c01,u031,Rachel Green,"Okay, I need a date!",No emotion available,['Rachel Green'],1
s03,e22,c01,u032,Joey Tribbiani,"Oh, hey, you guys are finally gonna get to meet Kate!",No emotion available,"['Rachel Green', 'Kate Miller']",2
s03,e22,c01,u034,Joey Tribbiani,"And I ah, borrowed some of your cologne. I hope she likes it.",No emotion available,"['Joey Tribbiani', 'Kate Miller', 'Non-Entity']",3
s03,e22,c01,u035,Monica Geller,"Joey, what are you doing?! It's never gonna happen, she's seeing somebody.",No emotion available,"['Non-Entity', 'Kate Miller']",2
s03,e22,c01,u036,Chandler Bing,"Yeah, and I don't have any cologne.",No emotion available,['Chandler Bing'],1
s03,e22,c02,u002,Monica Geller,Here you go. You can wear this.,Neutral,['Phoebe Buffay'],1
s03,e22,c02,u005,Phoebe Buffay,"Okay. Ooh, I'm setting the phone down. But I'm still here! Just don't go anywhere I'm still here. Don't-don't switch or anything, 'cause I'm, I'm right here. Just one sec. One sec! One second!! Wait! One second! Just...",Scared,['Phoebe Buffay'],1
s03,e22,c02,u006,Monica Geller,Phoebe?,Neutral,['Phoebe Buffay'],1
s03,e22,c02,u007,Phoebe Buffay,"What?! Monica, I'm scared!!",Scared,"['Monica Geller', 'Phoebe Buffay']",2
s03,e22,c02,u008,Monica Geller,"All right. Honey, that's-that's a sleeve. Okay?",Peaceful,['Phoebe Buffay'],1
s03,e22,c02,u010,Monica Geller,And! We also have speaker phone.,Peaceful,"['Phoebe Buffay', 'Monica Geller']",2
s03,e22,c02,u011,Hold Voice,"Please, stay on the line. Your call is important to us.",Neutral,"['Phoebe Buffay', 'Hold Voice']",2
s03,e22,c02,u012,Monica Geller,"Okay, wait, you gotta hang up 'cause we're gonna be late.",Neutral,"['Phoebe Buffay', 'Phoebe Buffay', 'Monica Geller']",3
s03,e22,c02,u014,Hold Voice,"Thank you for your patience, you're the next caller.",Neutral,"['Phoebe Buffay', 'Phoebe Buffay', 'Phoebe Buffay']",3
s03,e22,c02,u016,Chandler Bing,Hey! Can you take a duck and a chick to the theatre?,Joyful,['#GENERAL#'],1
s03,e22,c02,u019,Chandler Bing,Okay. I just wanted them to hear it from somebody else.,Peaceful,"['Chandler Bing', ""Joey's duck"", ""Joey's chick"", 'Non-Entity']",4
s03,e22,c03,u002,Ross Geller,"Hey, hey Rach!",No emotion available,['Rachel Green'],1
s03,e22,c03,u005,Rachel Green,How are you?,No emotion available,['Ross Geller'],1
s03,e22,c03,u008,Ross Geller,So it's looks like we're the first ones here.,No emotion available,"['Non-Entity', 'Ross Geller', 'Rachel Green']",3
s03,e22,c03,u010,Ross Geller,Yay!!,No emotion available,['Non-Entity'],1
s03,e22,c03,u012,Rachel Green,"Oh! Tommy, this is Ross. Ross, Tommy.",No emotion available,"['Tommy', 'Ross Geller']",2
s03,e22,c03,u014,Ross Geller,"Hey. Oh, I'm sorry, this is Cailin.",No emotion available,"['Ross Geller', 'Cailin']",2
s03,e22,c03,u018,Rachel Green,"Okay, uhh, I think I'm going to run to the ladies room.",No emotion available,"['Rachel Green', 'Rachel Green']",2
s03,e22,c03,u020,Cailin,I'll join you.,No emotion available,"['Cailin', 'Rachel Green']",2
s03,e22,c03,u021,Tommy,I'll get our seats.,No emotion available,"['Tommy', 'Ross Geller', 'Cailin', 'Man', 'Rachel Green', 'Tommy']",6
s03,e22,c03,u024,Ross Geller,Well y'know 'cause Rachel and I used to go out.,No emotion available,"['Rachel Green', 'Ross Geller']",2
s03,e22,c03,u025,Tommy,"Oh, I didn't, I didn't know that.",No emotion available,"['Tommy', 'Tommy']",2
s03,e22,c03,u027,Tommy,I think we're here.,No emotion available,"['Tommy', 'Ross Geller', 'Tommy']",3
s03,e22,c03,u031,Man,"Umm, no, I don't think so.",No emotion available,['Man'],1
s03,e22,c03,u032,Tommy,Can-can we take a look at your ticket?,No emotion available,"['Ross Geller', 'Tommy', 'Man']",3
s03,e22,c03,u035,Man,"Oh, well I thought that ah...",No emotion available,['Man'],1
s03,e22,c03,u036,Tommy,"Oh, you thought, huh? Yeah, well that didn't really work out too well for you did it you idiot!! What are you?! A moron!! Huh?! It says D-13! Okay?! Look you're surrounded by even numbers!! Did that give you some clue?!",No emotion available,"['Man', 'Non-Entity', 'Man']",3
s03,e22,c03,u037,Man,"Uh, the usher told us to come...",No emotion available,"['Man 1', 'Man']",2
s03,e22,c03,u039,Ross Geller,"No, I'm good.",No emotion available,['Ross Geller'],1
